run_details,runtime
algorithm_Alg2_num_nodes_000005_sim_045,"(0.005692958831787109, 2.6381720938766358)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_045,"(0.08384442329406738, 2.6381720938766358)"
algorithm_heuristicEdgeId1_num_nodes_000005_sim_046,"(0.00022459030151367188, 0)"
algorithm_heuristicEdgeId2_num_nodes_000005_sim_046,"(0.000225067138671875, 0)"
algorithm_heuristicMinCut1_num_nodes_000005_sim_046,"(0.0011420249938964844, 0)"
algorithm_heuristicMinCut2_num_nodes_000005_sim_046,"(0.0010714530944824219, 0)"
algorithm_Alg2_num_nodes_000005_sim_046,"(0.0011172294616699219, 0)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_046,"(0.0003612041473388672, 0)"
algorithm_heuristicEdgeId1_num_nodes_000005_sim_047,"(0.0011267662048339844, 2.2075919702058178)"
algorithm_heuristicEdgeId2_num_nodes_000005_sim_047,"(0.0010218620300292969, 2.2075919702058178)"
algorithm_heuristicMinCut1_num_nodes_000005_sim_047,"(0.003997802734375, 2.2075919702058178)"
algorithm_heuristicMinCut2_num_nodes_000005_sim_047,"(0.003114938735961914, 2.2075919702058178)"
algorithm_Alg2_num_nodes_000005_sim_047,"(0.007126569747924805, 2.2075919702058178)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_047,"(0.010479450225830078, 2.2075919702058178)"
algorithm_heuristicEdgeId1_num_nodes_000005_sim_048,"(0.00021386146545410156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000005_sim_048,"(0.00021338462829589844, 0)"
algorithm_heuristicMinCut1_num_nodes_000005_sim_048,"(0.0010352134704589844, 0)"
algorithm_heuristicMinCut2_num_nodes_000005_sim_048,"(0.0009942054748535156, 0)"
algorithm_Alg2_num_nodes_000005_sim_048,"(0.0010056495666503906, 0)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_048,"(0.00034332275390625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000005_sim_049,"(0.0010919570922851562, 2.8238943487839663)"
algorithm_heuristicEdgeId2_num_nodes_000005_sim_049,"(0.0010228157043457031, 2.4625078757147403)"
algorithm_heuristicMinCut1_num_nodes_000005_sim_049,"(0.003765106201171875, 2.8238943487839663)"
algorithm_heuristicMinCut2_num_nodes_000005_sim_049,"(0.0030236244201660156, 2.4625078757147403)"
algorithm_Alg2_num_nodes_000005_sim_049,"(0.010564088821411133, 2.4625078757147403)"
algorithm_edgeIDbrutev3_num_nodes_000005_sim_049,"(0.010201692581176758, 2.4625078757147403)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_000,"(0.0011470317840576172, 3.2997763776844993)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_000,"(0.0011811256408691406, 3.2997763776844993)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_000,"(0.004655599594116211, 3.2997763776844993)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_000,"(0.004734039306640625, 3.2997763776844993)"
algorithm_Alg2_num_nodes_000010_sim_000,"(0.009389400482177734, 3.2997763776844993)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_000,"(0.057558298110961914, 3.2997763776844993)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_001,"(0.00029206275939941406, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_001,"(0.0002651214599609375, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_001,"(0.0014166831970214844, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_001,"(0.0014801025390625, 0)"
algorithm_Alg2_num_nodes_000010_sim_001,"(0.0014586448669433594, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_001,"(0.00039315223693847656, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_002,"(0.0012347698211669922, 1.047850759181467)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_002,"(0.0012578964233398438, 1.047850759181467)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_002,"(0.004542112350463867, 1.047850759181467)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_002,"(0.0047800540924072266, 1.047850759181467)"
algorithm_Alg2_num_nodes_000010_sim_002,"(0.011826515197753906, 1.047850759181467)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_002,"(0.23510980606079102, 1.047850759181467)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_003,"(0.0002582073211669922, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_003,"(0.00024962425231933594, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_003,"(0.0014801025390625, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_003,"(0.0014088153839111328, 0)"
algorithm_Alg2_num_nodes_000010_sim_003,"(0.0013775825500488281, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_003,"(0.00040221214294433594, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_004,"(0.0002446174621582031, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_004,"(0.00024175643920898438, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_004,"(0.0014216899871826172, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_004,"(0.0013048648834228516, 0)"
algorithm_Alg2_num_nodes_000010_sim_004,"(0.0012753009796142578, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_004,"(0.0005116462707519531, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_005,"(0.0015149116516113281, 4.32969438738025)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_005,"(0.0019087791442871094, 4.32969438738025)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_005,"(0.008239030838012695, 4.329694387380249)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_005,"(0.009292364120483398, 4.329694387380249)"
algorithm_Alg2_num_nodes_000010_sim_005,"(119.44671511650085, 4.174797787661889)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_005,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_006,"(0.0015180110931396484, 4.312203167793415)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_006,"(0.0013463497161865234, 4.345638396309414)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_006,"(0.004982948303222656, 4.312203167793415)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_006,"(0.004694223403930664, 4.345638396309414)"
algorithm_Alg2_num_nodes_000010_sim_006,"(0.00504755973815918, 4.312203167793415)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_006,"(0.05797863006591797, 4.312203167793415)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_007,"(0.0011928081512451172, 1.5947641648354165)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_007,"(0.0012156963348388672, 2.28525473084349)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_007,"(0.0042378902435302734, 1.5947641648354165)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_007,"(0.00499725341796875, 2.28525473084349)"
algorithm_Alg2_num_nodes_000010_sim_007,"(0.011318683624267578, 1.5947641648354165)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_007,"(0.041060447692871094, 1.5947641648354165)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_008,"(0.0017135143280029297, 6.377869980728283)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_008,"(0.0015740394592285156, 4.732821709104726)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_008,"(0.00968027114868164, 6.377869980728284)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_008,"(0.009568214416503906, 4.732821709104726)"
algorithm_Alg2_num_nodes_000010_sim_008,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_008,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_009,"(0.001955270767211914, 6.978963709514321)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_009,"(0.0017898082733154297, 6.978963709514321)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_009,"(0.009786605834960938, 6.978963709514321)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_009,"(0.009842157363891602, 6.978963709514321)"
algorithm_Alg2_num_nodes_000010_sim_009,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_009,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_010,"(0.0013036727905273438, 4.3059670471410305)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_010,"(0.001402139663696289, 4.3059670471410305)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_010,"(0.0052089691162109375, 4.3059670471410305)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_010,"(0.006302356719970703, 4.3059670471410305)"
algorithm_Alg2_num_nodes_000010_sim_010,"(0.13181471824645996, 4.3059670471410305)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_010,"(2.0773959159851074, 4.3059670471410305)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_011,"(0.0016243457794189453, 3.7004311989410583)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_011,"(0.001333475112915039, 3.9081623801762504)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_011,"(0.005365610122680664, 3.7004311989410583)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_011,"(0.005295276641845703, 3.9081623801762504)"
algorithm_Alg2_num_nodes_000010_sim_011,"(0.03879499435424805, 3.7004311989410583)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_011,"(0.5529065132141113, 3.7004311989410583)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_012,"(0.0003063678741455078, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_012,"(0.0002658367156982422, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_012,"(0.0013720989227294922, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_012,"(0.001413106918334961, 0)"
algorithm_Alg2_num_nodes_000010_sim_012,"(0.0014011859893798828, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_012,"(0.00041794776916503906, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_013,"(0.001728057861328125, 4.7894247380074795)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_013,"(0.0017209053039550781, 4.276151836118984)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_013,"(0.009755849838256836, 4.78942473800748)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_013,"(0.011208772659301758, 4.276151836118984)"
algorithm_Alg2_num_nodes_000010_sim_013,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_013,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_014,"(0.0012011528015136719, 2.3296592327718426)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_014,"(0.0012135505676269531, 2.61360232976135)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_014,"(0.004377603530883789, 2.3296592327718426)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_014,"(0.004343271255493164, 2.3296592327718426)"
algorithm_Alg2_num_nodes_000010_sim_014,"(0.010341167449951172, 2.3296592327718426)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_014,"(0.04859161376953125, 2.3296592327718426)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_015,"(0.0016574859619140625, 4.8608630286871355)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_015,"(0.0016283988952636719, 4.860863028687135)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_015,"(0.009492635726928711, 4.860863028687135)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_015,"(0.011752128601074219, 4.860863028687135)"
algorithm_Alg2_num_nodes_000010_sim_015,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_015,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_016,"(0.001636505126953125, 4.685191669972019)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_016,"(0.0016603469848632812, 4.685191669972019)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_016,"(0.008730173110961914, 4.68519166997202)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_016,"(0.010851383209228516, 4.68519166997202)"
algorithm_Alg2_num_nodes_000010_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_017,"(0.0014650821685791016, 1.842201944346964)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_017,"(0.0015707015991210938, 1.842201944346964)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_017,"(0.006218433380126953, 1.842201944346964)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_017,"(0.0068743228912353516, 1.842201944346964)"
algorithm_Alg2_num_nodes_000010_sim_017,"(0.0467681884765625, 1.842201944346964)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_017,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_018,"(0.0002574920654296875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_018,"(0.00025463104248046875, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_018,"(0.0015130043029785156, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_018,"(0.0014185905456542969, 0)"
algorithm_Alg2_num_nodes_000010_sim_018,"(0.0014040470123291016, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_018,"(0.00043845176696777344, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_019,"(0.0015437602996826172, 4.642067035839583)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_019,"(0.0019941329956054688, 4.642067035839583)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_019,"(0.0064237117767333984, 4.642067035839582)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_019,"(0.008375167846679688, 4.642067035839582)"
algorithm_Alg2_num_nodes_000010_sim_019,"(15.743401288986206, 4.642067035839582)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_019,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_020,"(0.001409292221069336, 3.4105292488092367)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_020,"(0.001961231231689453, 3.4105292488092367)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_020,"(0.0060117244720458984, 3.4105292488092367)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_020,"(0.00749969482421875, 3.4105292488092367)"
algorithm_Alg2_num_nodes_000010_sim_020,"(0.01326608657836914, 2.1191638650978213)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_020,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_021,"(0.001689910888671875, 7.397680052790135)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_021,"(0.0017123222351074219, 6.6709801987176265)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_021,"(0.011808633804321289, 7.397680052790136)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_021,"(0.011861324310302734, 6.670980198717627)"
algorithm_Alg2_num_nodes_000010_sim_021,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_021,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_022,"(0.0011668205261230469, 1.7609537932795258)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_022,"(0.0011506080627441406, 3.673483034224394)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_022,"(0.0041697025299072266, 1.7609537932795256)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_022,"(0.00496673583984375, 3.673483034224394)"
algorithm_Alg2_num_nodes_000010_sim_022,"(0.00600123405456543, 1.7609537932795256)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_022,"(0.0405275821685791, 1.7609537932795256)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_023,"(0.0017533302307128906, 2.4189723389744238)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_023,"(0.0016181468963623047, 2.1642579355613476)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_023,"(0.010710716247558594, 2.4189723389744238)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_023,"(0.010853767395019531, 2.1642579355613476)"
algorithm_Alg2_num_nodes_000010_sim_023,"(56.60439348220825, 2.1642579355613476)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_023,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_024,"(0.0016684532165527344, 9.108071520092597)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_024,"(0.0015976428985595703, 7.2307998234880655)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_024,"(0.010532617568969727, 9.108071520092595)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_024,"(0.010149478912353516, 7.230799823488064)"
algorithm_Alg2_num_nodes_000010_sim_024,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_024,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_025,"(0.0013723373413085938, 2.120241881317828)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_025,"(0.0015270709991455078, 2.120241881317828)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_025,"(0.006552696228027344, 2.120241881317828)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_025,"(0.007880687713623047, 2.120241881317828)"
algorithm_Alg2_num_nodes_000010_sim_025,"(0.018422603607177734, 2.120241881317828)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_025,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_026,"(0.0016858577728271484, 3.534746403933905)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_026,"(0.0016207695007324219, 3.534746403933905)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_026,"(0.00814962387084961, 3.534746403933905)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_026,"(0.010937690734863281, 3.534746403933905)"
algorithm_Alg2_num_nodes_000010_sim_026,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_026,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_027,"(0.001379251480102539, 4.010159200346715)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_027,"(0.0015516281127929688, 5.284431212314122)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_027,"(0.007084846496582031, 4.010159200346715)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_027,"(0.008304595947265625, 5.284431212314122)"
algorithm_Alg2_num_nodes_000010_sim_027,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_028,"(0.0015964508056640625, 5.924621727290979)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_028,"(0.0016324520111083984, 4.067840303865351)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_028,"(0.008681535720825195, 5.924621727290978)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_028,"(0.009658098220825195, 4.067840303865351)"
algorithm_Alg2_num_nodes_000010_sim_028,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_028,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_029,"(0.0015804767608642578, 8.346548715585227)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_029,"(0.0014824867248535156, 7.350557683073544)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_029,"(0.008816957473754883, 8.346548715585225)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_029,"(0.009787321090698242, 5.862280887108359)"
algorithm_Alg2_num_nodes_000010_sim_029,"(91.86666321754456, 5.862280887108359)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_029,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_030,"(0.0002415180206298828, 0)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_030,"(0.00024008750915527344, 0)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_030,"(0.0013685226440429688, 0)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_030,"(0.001416921615600586, 0)"
algorithm_Alg2_num_nodes_000010_sim_030,"(0.0013747215270996094, 0)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_030,"(0.00045299530029296875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_031,"(0.001386404037475586, 5.082666391466765)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_031,"(0.0015206336975097656, 3.8759657877088287)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_031,"(0.006684064865112305, 3.382862633980017)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_031,"(0.007245302200317383, 3.382862633980017)"
algorithm_Alg2_num_nodes_000010_sim_031,"(0.04107999801635742, 3.382862633980017)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_031,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_032,"(0.0012671947479248047, 0.3951905516885609)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_032,"(0.001361846923828125, 0.3951905516885609)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_032,"(0.005536317825317383, 0.3951905516885609)"
algorithm_heuristicMinCut2_num_nodes_000010_sim_032,"(0.0066721439361572266, 0.3951905516885609)"
algorithm_Alg2_num_nodes_000010_sim_032,"(0.00848388671875, 0.3951905516885609)"
algorithm_edgeIDbrutev3_num_nodes_000010_sim_032,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000010_sim_033,"(0.0012240409851074219, 3.0818679984437076)"
algorithm_heuristicEdgeId2_num_nodes_000010_sim_033,"(0.001191854476928711, 3.0818679984437076)"
algorithm_heuristicMinCut1_num_nodes_000010_sim_033,"(0.004824161529541016, 3.0818679984437076)"
